transaction_id,customer_id,visit_datetime,items,total_spend
TX-002406,CUST-006,2025-07-17 02:22:25,Tea | Salad | Croissant,15.5
TX-002407,CUST-065,2025-07-17 05:16:18,Americano,3.0
TX-002408,CUST-081,2025-07-17 08:44:15,Pasta | Breakfast Sandwich | Salad,26.0
TX-002409,CUST-070,2025-07-17 09:42:26,Drip Coffee,2.5
TX-002410,CUST-060,2025-07-17 11:34:07,Americano | Tea,6.0
TX-002411,CUST-007,2025-07-17 12:18:50,Americano | Drip Coffee | Muffin | Salad | Latte,22.0
TX-002412,CUST-025,2025-07-17 20:12:56,Salad | Drip Coffee | Breakfast Sandwich | Pasta | Latte,33.0
TX-002413,CUST-023,2025-07-17 21:36:23,Breakfast Sandwich | Cake Slice | Pasta | Latte | Salad,36.0
TX-002414,CUST-019,2025-07-17 22:42:27,Pasta | Muffin | Breakfast Sandwich,21.0
TX-002415,CUST-050,2025-07-17 23:30:23,Muffin | Americano,6.5
TX-002416,CUST-042,2025-07-18 00:15:43,Americano | Croissant,7.0
TX-002417,CUST-003,2025-07-18 04:40:06,Breakfast Sandwich | Drip Coffee | Croissant,13.0
TX-002418,CUST-091,2025-07-18 08:10:12,Breakfast Sandwich | Cake Slice | Salad,20.5
TX-002419,CUST-050,2025-07-18 08:17:48,Drip Coffee | Croissant,6.5
TX-002420,CUST-043,2025-07-18 15:22:44,Muffin,3.5
TX-002421,CUST-013,2025-07-18 17:57:45,Croissant | Muffin | Salad | Breakfast Sandwich,22.5
TX-002422,CUST-001,2025-07-18 21:56:48,Breakfast Sandwich | Salad | Croissant,19.0
TX-002423,CUST-004,2025-07-19 02:59:42,Pasta | Cake Slice | Latte | Drip Coffee | Salad,32.0
TX-002424,CUST-038,2025-07-19 05:20:31,Latte | Croissant | Muffin,12.0
TX-002425,CUST-002,2025-07-19 06:34:13,Pasta | Cake Slice | Salad | Americano,28.0
TX-002426,CUST-088,2025-07-19 07:40:28,Latte | Pasta,15.5
TX-002427,CUST-036,2025-07-19 14:17:48,Tea | Latte | Croissant,11.5
TX-002428,CUST-032,2025-07-19 15:32:29,Latte | Salad | Pasta | Breakfast Sandwich | Americano,33.5
TX-002429,CUST-042,2025-07-19 17:30:15,Muffin | Drip Coffee,6.0
TX-002430,CUST-028,2025-07-19 17:44:18,Muffin | Latte | Cake Slice | Breakfast Sandwich | Salad,28.5
TX-002431,CUST-024,2025-07-19 18:18:20,Breakfast Sandwich | Latte | Drip Coffee,13.5
TX-002432,CUST-061,2025-07-19 19:40:33,Drip Coffee | Cake Slice,8.0
TX-002433,CUST-074,2025-07-19 20:11:14,Tea | Muffin,6.5
TX-002434,CUST-005,2025-07-20 02:16:42,Latte | Croissant | Americano | Salad,20.0
TX-002435,CUST-071,2025-07-20 06:22:31,Americano,3.0
TX-002436,CUST-068,2025-07-20 07:24:55,Drip Coffee,2.5
TX-002437,CUST-030,2025-07-20 08:02:00,Muffin | Americano | Pasta | Salad,26.0
TX-002438,CUST-062,2025-07-20 09:08:12,Drip Coffee | Muffin,6.0
TX-002439,CUST-011,2025-07-20 11:01:32,Pasta | Americano | Latte,18.5
TX-002440,CUST-026,2025-07-20 12:48:18,Latte | Breakfast Sandwich | Drip Coffee,13.5
TX-002441,CUST-078,2025-07-20 14:28:45,Drip Coffee,2.5
TX-002442,CUST-044,2025-07-20 15:03:46,Tea,3.0
TX-002443,CUST-041,2025-07-20 15:04:07,Drip Coffee | Salad,11.0
TX-002444,CUST-006,2025-07-20 16:50:29,Drip Coffee | Latte | Americano | Muffin,13.5
TX-002445,CUST-048,2025-07-21 03:12:34,Muffin,3.5
TX-002446,CUST-040,2025-07-21 03:21:36,Croissant | Drip Coffee,6.5
TX-002447,CUST-082,2025-07-21 07:43:11,Pasta | Muffin | Tea,17.5
TX-002448,CUST-057,2025-07-21 07:50:51,Cake Slice | Drip Coffee,8.0
TX-002449,CUST-031,2025-07-21 10:22:57,Latte | Salad | Breakfast Sandwich | Drip Coffee | Pasta,33.0
TX-002450,CUST-020,2025-07-21 23:22:08,Croissant | Americano | Salad | Pasta,26.5
TX-002451,CUST-068,2025-07-22 00:33:01,Tea | Drip Coffee,5.5
TX-002452,CUST-068,2025-07-22 00:52:59,Tea | Americano,6.0
TX-002453,CUST-021,2025-07-22 01:40:30,Salad | Americano | Drip Coffee | Croissant,18.0
TX-002454,CUST-105,2025-07-22 03:56:31,Salad | Breakfast Sandwich,15.0
TX-002455,CUST-001,2025-07-22 06:05:01,Croissant | Breakfast Sandwich | Drip Coffee | Salad | Muffin,25.0
TX-002456,CUST-042,2025-07-22 09:19:51,Americano | Croissant,7.0
TX-002457,CUST-053,2025-07-22 16:15:44,Tea | Muffin,6.5
TX-002458,CUST-029,2025-07-22 16:46:20,Breakfast Sandwich | Salad | Pasta,26.0
TX-002459,CUST-021,2025-07-22 18:02:17,Croissant | Pasta | Muffin | Cake Slice,24.0
TX-002460,CUST-063,2025-07-22 19:16:45,Cake Slice | Drip Coffee,8.0
TX-002461,CUST-021,2025-07-22 21:02:11,Drip Coffee | Breakfast Sandwich | Croissant | Pasta,24.0
TX-002462,CUST-013,2025-07-23 02:31:04,Drip Coffee | Americano | Cake Slice | Tea | Muffin,17.5
TX-002463,CUST-035,2025-07-23 05:16:01,Americano | Breakfast Sandwich | Salad,18.0
TX-002464,CUST-010,2025-07-23 08:48:19,Americano | Croissant | Pasta | Cake Slice,23.5
TX-002465,CUST-055,2025-07-23 10:47:55,Americano,3.0
TX-002466,CUST-008,2025-07-23 12:05:25,Americano | Latte | Breakfast Sandwich | Drip Coffee,16.5
TX-002467,CUST-018,2025-07-23 12:21:18,Drip Coffee | Latte | Croissant,11.0
TX-002468,CUST-052,2025-07-23 13:36:25,Tea,3.0
TX-002469,CUST-020,2025-07-23 15:44:57,Croissant | Drip Coffee | Latte,11.0
TX-002470,CUST-075,2025-07-23 17:14:43,Muffin,3.5
TX-002471,CUST-011,2025-07-24 00:15:32,Croissant | Americano | Breakfast Sandwich | Muffin,17.0
TX-002472,CUST-007,2025-07-24 06:44:00,Tea | Americano | Cake Slice | Croissant | Pasta,26.5
TX-002473,CUST-032,2025-07-24 09:32:04,Muffin | Cake Slice | Breakfast Sandwich | Tea,18.5
TX-002474,CUST-008,2025-07-24 09:34:07,Muffin | Salad | Drip Coffee | Breakfast Sandwich | Pasta,32.0
TX-002475,CUST-004,2025-07-24 17:33:23,Croissant | Tea | Muffin | Pasta,21.5
TX-002476,CUST-038,2025-07-24 18:11:44,Breakfast Sandwich | Americano | Tea | Croissant | Drip Coffee,19.0
TX-002477,CUST-002,2025-07-24 20:39:47,Latte | Drip Coffee | Breakfast Sandwich | Croissant,17.5
TX-002478,CUST-008,2025-07-24 22:12:08,Americano | Breakfast Sandwich | Drip Coffee | Cake Slice,17.5
TX-002479,CUST-010,2025-07-24 22:48:57,Muffin | Latte | Salad | Breakfast Sandwich,23.0
TX-002480,CUST-026,2025-07-24 22:51:34,Drip Coffee | Cake Slice | Breakfast Sandwich | Muffin,18.0
TX-002481,CUST-020,2025-07-24 23:41:10,Pasta | Breakfast Sandwich | Croissant | Muffin,25.0
TX-002482,CUST-091,2025-07-25 00:15:39,Tea | Pasta | Latte,18.5
TX-002483,CUST-030,2025-07-25 02:08:58,Breakfast Sandwich | Cake Slice | Tea | Salad,23.5
TX-002484,CUST-040,2025-07-25 03:09:38,Croissant,4.0
TX-002485,CUST-010,2025-07-25 03:57:15,Salad | Breakfast Sandwich | Cake Slice | Tea,23.5
TX-002486,CUST-076,2025-07-25 04:29:00,Drip Coffee | Americano,5.5
TX-002487,CUST-012,2025-07-25 08:25:45,Salad | Croissant | Cake Slice | Breakfast Sandwich | Americano,27.5
TX-002488,CUST-040,2025-07-25 10:17:59,Muffin,3.5
TX-002489,CUST-003,2025-07-25 17:45:20,Tea | Breakfast Sandwich | Salad | Muffin,21.5
TX-002490,CUST-048,2025-07-25 18:32:10,Drip Coffee | Croissant,6.5
TX-002491,CUST-005,2025-07-25 21:28:26,Americano | Muffin | Salad | Croissant | Breakfast Sandwich,25.5
TX-002492,CUST-011,2025-07-26 00:18:02,Drip Coffee | Latte | Americano | Pasta | Muffin,24.5
TX-002493,CUST-056,2025-07-26 03:05:24,Muffin,3.5
TX-002494,CUST-015,2025-07-26 03:40:18,Americano | Breakfast Sandwich | Salad,18.0
TX-002495,CUST-040,2025-07-26 04:24:50,Latte,4.5
TX-002496,CUST-033,2025-07-26 04:56:57,Breakfast Sandwich | Latte | Pasta | Drip Coffee | Salad,33.0
TX-002497,CUST-070,2025-07-26 06:34:13,Muffin | Salad,12.0
TX-002498,CUST-011,2025-07-26 07:00:12,Latte | Tea | Drip Coffee | Americano,13.0
TX-002499,CUST-048,2025-07-26 08:41:41,Americano | Tea,6.0
TX-002500,CUST-020,2025-07-26 15:10:46,Latte | Tea | Salad,16.0
TX-002501,CUST-049,2025-07-26 21:42:26,Drip Coffee,2.5
TX-002502,CUST-021,2025-07-26 22:30:07,Drip Coffee | Pasta | Breakfast Sandwich | Croissant | Muffin,27.5
TX-002503,CUST-014,2025-07-26 22:56:26,Pasta | Cake Slice | Breakfast Sandwich,23.0
TX-002504,CUST-027,2025-07-27 04:55:44,Cake Slice | Americano | Breakfast Sandwich | Salad,23.5
TX-002505,CUST-024,2025-07-27 06:02:24,Croissant | Latte | Breakfast Sandwich | Pasta | Tea,29.0
TX-002506,CUST-104,2025-07-27 17:22:56,Pasta | Latte | Cake Slice,21.0
TX-002507,CUST-008,2025-07-27 18:27:57,Breakfast Sandwich | Cake Slice | Croissant,16.0
TX-002508,CUST-065,2025-07-27 20:28:46,Drip Coffee,2.5
TX-002509,CUST-025,2025-07-27 21:04:09,Cake Slice | Drip Coffee | Salad | Croissant | Pasta,31.5
TX-002510,CUST-002,2025-07-28 03:15:58,Americano | Tea | Salad | Drip Coffee,17.0
TX-002511,CUST-072,2025-07-28 03:41:22,Tea,3.0
TX-002512,CUST-019,2025-07-28 06:26:42,Cake Slice | Breakfast Sandwich | Latte,16.5
TX-002513,CUST-056,2025-07-28 08:16:33,Drip Coffee | Salad,11.0
TX-002514,CUST-066,2025-07-28 09:10:15,Tea,3.0
TX-002515,CUST-063,2025-07-28 15:09:42,Americano,3.0
TX-002516,CUST-093,2025-07-28 15:52:22,Salad | Cake Slice | Drip Coffee,16.5
TX-002517,CUST-036,2025-07-28 18:12:29,Tea | Breakfast Sandwich | Croissant | Salad,22.0
TX-002518,CUST-047,2025-07-28 19:19:26,Muffin | Croissant,7.5
TX-002519,CUST-035,2025-07-28 20:42:20,Latte | Muffin | Pasta,19.0
TX-002520,CUST-019,2025-07-28 22:27:29,Cake Slice | Drip Coffee | Muffin,11.5
TX-002521,CUST-044,2025-07-29 00:16:54,Drip Coffee | Latte,7.0
TX-002522,CUST-084,2025-07-29 01:47:21,Latte | Breakfast Sandwich,11.0
TX-002523,CUST-099,2025-07-29 06:37:42,Croissant | Pasta | Tea,18.0
TX-002524,CUST-002,2025-07-29 09:47:31,Muffin | Latte | Cake Slice | Drip Coffee,16.0
TX-002525,CUST-020,2025-07-29 11:07:58,Croissant | Breakfast Sandwich | Pasta,21.5
TX-002526,CUST-077,2025-07-29 14:41:53,Salad,8.5
TX-002527,CUST-032,2025-07-29 15:46:32,Tea | Muffin | Croissant,10.5
TX-002528,CUST-104,2025-07-29 16:27:47,Breakfast Sandwich | Latte | Tea,14.0
TX-002529,CUST-103,2025-07-29 21:03:17,Croissant | Salad,12.5
TX-002530,CUST-018,2025-07-29 22:10:23,Pasta | Breakfast Sandwich | Drip Coffee,20.0
TX-002531,CUST-015,2025-07-29 22:54:28,Pasta | Muffin | Salad,23.0
TX-002532,CUST-020,2025-07-30 02:42:13,Latte | Americano | Salad,16.0
TX-002533,CUST-052,2025-07-30 02:57:33,Muffin,3.5
TX-002534,CUST-079,2025-07-30 03:35:15,Cake Slice | Pasta,16.5
TX-002535,CUST-058,2025-07-30 03:50:16,Muffin,3.5
TX-002536,CUST-008,2025-07-30 08:44:21,Cake Slice | Tea | Salad | Breakfast Sandwich,23.5
TX-002537,CUST-005,2025-07-30 10:02:39,Salad | Drip Coffee | Breakfast Sandwich,17.5
TX-002538,CUST-077,2025-07-30 10:56:49,Drip Coffee | Tea,5.5
TX-002539,CUST-098,2025-07-30 11:17:36,Salad | Latte | Pasta | Breakfast Sandwich,30.5
TX-002540,CUST-008,2025-07-30 14:40:11,Latte | Croissant | Drip Coffee | Muffin | Pasta,25.5
TX-002541,CUST-049,2025-07-30 15:14:36,Americano | Drip Coffee,5.5
TX-002542,CUST-019,2025-07-30 15:48:32,Breakfast Sandwich | Latte | Cake Slice | Croissant | Salad,29.0
TX-002543,CUST-008,2025-07-30 16:06:51,Breakfast Sandwich | Americano | Muffin | Latte | Croissant,21.5
TX-002544,CUST-027,2025-07-30 16:51:58,Americano | Muffin | Drip Coffee | Pasta,20.0
TX-002545,CUST-002,2025-07-30 17:38:38,Muffin | Salad | Cake Slice,17.5
TX-002546,CUST-108,2025-07-30 21:36:52,Cake Slice | Tea,8.5
TX-002547,CUST-035,2025-07-30 21:58:57,Breakfast Sandwich | Cake Slice | Pasta | Latte,27.5
TX-002548,CUST-041,2025-07-31 00:42:40,Americano | Drip Coffee,5.5
TX-002549,CUST-024,2025-07-31 21:02:08,Cake Slice | Muffin | Americano | Pasta | Breakfast Sandwich,29.5
TX-002550,CUST-014,2025-08-01 01:54:46,Drip Coffee | Latte | Cake Slice,12.5
TX-002551,CUST-038,2025-08-01 02:30:44,Croissant | Muffin | Drip Coffee,10.0
TX-002552,CUST-059,2025-08-01 04:13:05,Drip Coffee | Americano,5.5
TX-002553,CUST-057,2025-08-01 11:55:01,Tea | Drip Coffee,5.5
TX-002554,CUST-078,2025-08-01 13:35:42,Drip Coffee | Muffin,6.0
TX-002555,CUST-032,2025-08-01 17:32:51,Salad | Breakfast Sandwich | Latte | Muffin | Cake Slice,28.5
TX-002556,CUST-015,2025-08-01 18:22:01,Croissant | Latte | Drip Coffee | Cake Slice | Salad,25.0
TX-002557,CUST-069,2025-08-01 21:59:11,Muffin,3.5
TX-002558,CUST-006,2025-08-02 01:26:11,Americano | Breakfast Sandwich | Pasta | Cake Slice | Latte,30.5
TX-002559,CUST-029,2025-08-02 03:55:01,Croissant | Latte | Breakfast Sandwich | Muffin,18.5
TX-002560,CUST-035,2025-08-02 07:40:33,Muffin | Breakfast Sandwich | Croissant | Salad,22.5
TX-002561,CUST-036,2025-08-02 08:52:29,Salad | Latte | Croissant,17.0
TX-002562,CUST-015,2025-08-02 11:52:38,Pasta | Latte | Americano | Cake Slice | Tea,27.0
TX-002563,CUST-007,2025-08-02 13:16:16,Americano | Pasta | Salad | Latte,27.0
TX-002564,CUST-020,2025-08-02 15:20:20,Latte | Muffin | Salad | Drip Coffee,19.0
TX-002565,CUST-056,2025-08-02 16:02:12,Drip Coffee | Tea,5.5
TX-002566,CUST-080,2025-08-02 18:58:02,Tea | Pasta | Latte,18.5
TX-002567,CUST-080,2025-08-02 19:50:44,Cake Slice | Muffin | Breakfast Sandwich,15.5
TX-002568,CUST-078,2025-08-02 20:20:49,Croissant | Americano,7.0
TX-002569,CUST-102,2025-08-02 20:24:39,Pasta | Drip Coffee | Muffin | Salad,25.5
TX-002570,CUST-021,2025-08-02 20:49:46,Salad | Tea | Breakfast Sandwich | Muffin | Latte,26.0
TX-002571,CUST-037,2025-08-02 23:53:54,Americano | Drip Coffee | Croissant | Pasta,20.5
TX-002572,CUST-030,2025-08-03 00:13:57,Salad | Croissant | Breakfast Sandwich | Latte,23.5
TX-002573,CUST-042,2025-08-03 01:33:23,Americano | Muffin,6.5
TX-002574,CUST-036,2025-08-03 05:19:21,Breakfast Sandwich | Latte | Croissant | Cake Slice,20.5
TX-002575,CUST-033,2025-08-03 10:38:15,Latte | Drip Coffee | Pasta | Cake Slice,23.5
TX-002576,CUST-033,2025-08-03 16:36:14,Tea | Muffin | Latte,11.0
TX-002577,CUST-029,2025-08-03 17:24:04,Muffin | Breakfast Sandwich | Latte | Drip Coffee,17.0
TX-002578,CUST-088,2025-08-03 17:30:03,Cake Slice | Drip Coffee | Breakfast Sandwich | Latte,19.0
TX-002579,CUST-003,2025-08-03 20:18:08,Americano | Muffin | Breakfast Sandwich | Pasta | Tea,27.0
TX-002580,CUST-006,2025-08-04 00:13:49,Pasta | Croissant | Americano | Latte | Tea,25.5
TX-002581,CUST-064,2025-08-04 02:32:00,Drip Coffee | Tea,5.5
TX-002582,CUST-016,2025-08-04 08:07:58,Croissant | Tea | Latte | Breakfast Sandwich,18.0
TX-002583,CUST-038,2025-08-04 09:02:23,Croissant | Drip Coffee | Latte,11.0
TX-002584,CUST-039,2025-08-04 09:34:33,Tea,3.0
TX-002585,CUST-097,2025-08-04 10:33:28,Breakfast Sandwich | Salad | Tea,18.0
TX-002586,CUST-068,2025-08-04 12:15:15,Latte | Muffin,8.0
TX-002587,CUST-112,2025-08-04 14:51:55,Breakfast Sandwich | Latte,11.0
TX-002588,CUST-032,2025-08-04 15:12:32,Latte | Americano | Drip Coffee | Cake Slice | Breakfast Sandwich,22.0
TX-002589,CUST-025,2025-08-04 18:05:01,Pasta | Latte | Americano | Drip Coffee,21.0
TX-002590,CUST-016,2025-08-05 02:05:22,Salad | Breakfast Sandwich | Americano | Croissant | Cake Slice,27.5
TX-002591,CUST-011,2025-08-05 07:07:33,Latte | Breakfast Sandwich | Drip Coffee | Cake Slice,19.0
TX-002592,CUST-059,2025-08-05 07:49:02,Drip Coffee,2.5
TX-002593,CUST-053,2025-08-05 08:45:54,Tea,3.0
TX-002594,CUST-067,2025-08-05 11:25:48,Drip Coffee | Americano,5.5
TX-002595,CUST-015,2025-08-05 16:02:32,Drip Coffee | Breakfast Sandwich | Americano,12.0
TX-002596,CUST-002,2025-08-05 17:00:18,Breakfast Sandwich | Drip Coffee | Croissant | Latte,17.5
TX-002597,CUST-029,2025-08-05 17:50:57,Muffin | Breakfast Sandwich | Latte | Croissant,18.5
TX-002598,CUST-009,2025-08-05 19:57:05,Latte | Pasta | Breakfast Sandwich | Muffin,25.5
TX-002599,CUST-010,2025-08-05 21:45:50,Americano | Pasta | Cake Slice | Latte,24.0
TX-002600,CUST-027,2025-08-06 03:01:09,Cake Slice | Pasta | Salad | Breakfast Sandwich,31.5
TX-002601,CUST-109,2025-08-06 03:33:33,Salad | Pasta,19.5
TX-002602,CUST-025,2025-08-06 06:09:30,Salad | Cake Slice | Latte | Drip Coffee | Pasta,32.0
TX-002603,CUST-034,2025-08-06 06:22:46,Tea | Drip Coffee | Salad | Breakfast Sandwich,20.5
TX-002604,CUST-027,2025-08-06 07:07:39,Croissant | Muffin | Latte | Americano,15.0
TX-002605,CUST-002,2025-08-06 08:07:45,Croissant | Salad | Latte | Breakfast Sandwich,23.5
TX-002606,CUST-059,2025-08-06 10:14:15,Drip Coffee,2.5
TX-002607,CUST-114,2025-08-06 10:18:20,Breakfast Sandwich | Croissant,10.5
TX-002608,CUST-010,2025-08-06 11:02:27,Drip Coffee | Salad | Tea | Breakfast Sandwich,20.5
TX-002609,CUST-089,2025-08-06 12:58:50,Cake Slice | Breakfast Sandwich | Pasta | Tea,26.0
TX-002610,CUST-027,2025-08-06 14:35:24,Latte | Croissant | Americano | Breakfast Sandwich,18.0
TX-002611,CUST-022,2025-08-06 19:29:39,Tea | Drip Coffee | Pasta | Muffin,20.0
TX-002612,CUST-057,2025-08-06 21:05:57,Latte,4.5
TX-002613,CUST-070,2025-08-06 21:33:14,Drip Coffee,2.5
TX-002614,CUST-017,2025-08-07 02:08:16,Latte | Americano | Croissant,11.5
TX-002615,CUST-109,2025-08-07 05:57:17,Pasta | Salad | Latte,24.0
TX-002616,CUST-046,2025-08-07 07:17:59,Tea,3.0
TX-002617,CUST-091,2025-08-07 11:03:16,Salad | Latte,13.0
TX-002618,CUST-016,2025-08-07 12:42:15,Latte | Breakfast Sandwich | Muffin | Croissant | Salad,27.0
TX-002619,CUST-027,2025-08-07 15:20:21,Breakfast Sandwich | Tea | Drip Coffee | Croissant,16.0
TX-002620,CUST-058,2025-08-07 20:37:29,Croissant | Latte,8.5
TX-002621,CUST-006,2025-08-07 22:44:02,Drip Coffee | Pasta | Muffin | Americano,20.0
TX-002622,CUST-015,2025-08-07 22:54:16,Breakfast Sandwich | Drip Coffee | Salad,17.5
TX-002623,CUST-065,2025-08-08 06:54:22,Tea | Drip Coffee,5.5
TX-002624,CUST-061,2025-08-08 08:25:17,Drip Coffee | Americano,5.5
TX-002625,CUST-002,2025-08-08 08:25:48,Latte | Salad | Cake Slice | Croissant | Muffin,26.0
TX-002626,CUST-022,2025-08-08 11:01:26,Cake Slice | Croissant | Latte | Tea,17.0
TX-002627,CUST-008,2025-08-08 12:56:56,Breakfast Sandwich | Pasta | Salad,26.0
TX-002628,CUST-027,2025-08-08 13:21:23,Latte | Pasta | Tea | Croissant,22.5
TX-002629,CUST-072,2025-08-08 13:53:09,Drip Coffee | Muffin,6.0
TX-002630,CUST-016,2025-08-08 16:12:42,Latte | Drip Coffee | Salad,15.5
TX-002631,CUST-032,2025-08-08 21:38:49,Cake Slice | Drip Coffee | Croissant,12.0
TX-002632,CUST-078,2025-08-09 00:23:47,Muffin | Tea,6.5
TX-002633,CUST-029,2025-08-09 02:31:39,Americano | Breakfast Sandwich | Pasta | Muffin,24.0
TX-002634,CUST-029,2025-08-09 04:43:28,Muffin | Drip Coffee | Americano | Tea | Salad,20.5
TX-002635,CUST-009,2025-08-09 07:29:28,Drip Coffee | Pasta | Croissant | Muffin | Breakfast Sandwich,27.5
TX-002636,CUST-021,2025-08-09 08:49:23,Croissant | Pasta | Breakfast Sandwich | Salad | Latte,34.5
TX-002637,CUST-021,2025-08-09 12:52:27,Muffin | Breakfast Sandwich | Latte,14.5
TX-002638,CUST-038,2025-08-09 16:02:51,Americano | Breakfast Sandwich | Drip Coffee | Latte | Pasta,27.5
TX-002639,CUST-059,2025-08-09 16:53:02,Latte | Muffin,8.0
TX-002640,CUST-009,2025-08-09 19:57:56,Drip Coffee | Cake Slice | Americano | Pasta,22.0
TX-002641,CUST-112,2025-08-09 22:11:27,Pasta | Breakfast Sandwich | Croissant,21.5
TX-002642,CUST-024,2025-08-10 02:33:22,Pasta | Tea | Drip Coffee | Latte,21.0
TX-002643,CUST-026,2025-08-10 10:37:45,Drip Coffee | Cake Slice | Americano | Breakfast Sandwich | Latte,22.0
TX-002644,CUST-058,2025-08-10 10:45:36,Americano,3.0
TX-002645,CUST-062,2025-08-10 11:47:00,Drip Coffee,2.5
TX-002646,CUST-012,2025-08-10 14:14:34,Muffin | Croissant | Drip Coffee,10.0
TX-002647,CUST-009,2025-08-10 14:41:23,Latte | Cake Slice | Muffin | Drip Coffee | Breakfast Sandwich,22.5
TX-002648,CUST-075,2025-08-10 15:00:52,Tea,3.0
TX-002649,CUST-008,2025-08-11 00:47:05,Breakfast Sandwich | Americano | Pasta | Latte | Croissant,29.0
TX-002650,CUST-049,2025-08-11 06:46:26,Tea,3.0
TX-002651,CUST-005,2025-08-11 07:52:54,Tea | Breakfast Sandwich | Salad,18.0
TX-002652,CUST-033,2025-08-11 12:16:00,Drip Coffee | Breakfast Sandwich | Cake Slice | Salad,23.0
TX-002653,CUST-046,2025-08-11 13:19:40,Drip Coffee,2.5
TX-002654,CUST-034,2025-08-11 16:44:29,Muffin | Breakfast Sandwich | Latte,14.5
TX-002655,CUST-093,2025-08-11 18:19:57,Breakfast Sandwich | Pasta | Cake Slice | Croissant,27.0
TX-002656,CUST-009,2025-08-11 22:26:07,Americano | Drip Coffee | Croissant | Latte | Salad,22.5
TX-002657,CUST-034,2025-08-11 22:26:08,Croissant | Cake Slice | Americano,12.5
TX-002658,CUST-095,2025-08-11 23:10:24,Americano | Croissant,7.0
TX-002659,CUST-016,2025-08-11 23:54:21,Latte | Tea | Croissant | Muffin | Breakfast Sandwich,21.5
TX-002660,CUST-084,2025-08-12 00:26:12,Salad | Pasta,19.5
TX-002661,CUST-004,2025-08-12 01:40:35,Salad | Breakfast Sandwich | Pasta,26.0
TX-002662,CUST-035,2025-08-12 04:11:16,Pasta | Latte | Drip Coffee | Breakfast Sandwich,24.5
TX-002663,CUST-002,2025-08-12 05:56:04,Latte | Americano | Pasta | Cake Slice | Tea,27.0
TX-002664,CUST-017,2025-08-12 07:41:43,Latte | Salad | Croissant,17.0
TX-002665,CUST-013,2025-08-12 11:14:42,Breakfast Sandwich | Muffin | Drip Coffee | Latte | Cake Slice,22.5
TX-002666,CUST-060,2025-08-12 14:25:59,Americano | Muffin,6.5
TX-002667,CUST-018,2025-08-12 16:39:41,Americano | Cake Slice | Latte | Salad,21.5
TX-002668,CUST-033,2025-08-12 17:07:26,Latte | Croissant | Americano,11.5
TX-002669,CUST-036,2025-08-12 17:34:17,Breakfast Sandwich | Latte | Cake Slice,16.5
TX-002670,CUST-103,2025-08-12 19:13:38,Latte | Breakfast Sandwich | Croissant | Cake Slice,20.5
TX-002671,CUST-022,2025-08-12 21:21:05,Pasta | Latte | Breakfast Sandwich | Cake Slice | Americano,30.5
TX-002672,CUST-044,2025-08-12 22:16:55,Drip Coffee | Cake Slice,8.0
TX-002673,CUST-009,2025-08-12 22:17:48,Cake Slice | Salad | Latte,18.5
TX-002674,CUST-063,2025-08-12 22:47:49,Muffin | Americano,6.5
TX-002675,CUST-030,2025-08-13 05:07:45,Breakfast Sandwich | Drip Coffee | Salad,17.5
TX-002676,CUST-065,2025-08-13 06:22:34,Drip Coffee | Muffin,6.0
TX-002677,CUST-048,2025-08-13 08:55:09,Tea,3.0
TX-002678,CUST-012,2025-08-13 09:04:20,Salad | Pasta | Americano,22.5
TX-002679,CUST-002,2025-08-13 09:53:09,Tea | Drip Coffee | Pasta,16.5
TX-002680,CUST-024,2025-08-13 17:18:48,Americano | Drip Coffee | Breakfast Sandwich,12.0
TX-002681,CUST-016,2025-08-13 22:08:47,Latte | Salad | Pasta | Tea,27.0
TX-002682,CUST-054,2025-08-14 02:38:11,Drip Coffee,2.5
TX-002683,CUST-021,2025-08-14 03:21:28,Latte | Cake Slice | Breakfast Sandwich | Muffin | Salad,28.5
TX-002684,CUST-064,2025-08-14 06:13:27,Pasta,11.0
TX-002685,CUST-113,2025-08-14 10:17:47,Croissant | Latte | Breakfast Sandwich | Cake Slice,20.5
TX-002686,CUST-012,2025-08-14 12:34:25,Latte | Croissant | Breakfast Sandwich,15.0
TX-002687,CUST-059,2025-08-14 14:16:37,Drip Coffee | Tea,5.5
TX-002688,CUST-012,2025-08-14 15:05:15,Salad | Pasta | Breakfast Sandwich | Latte | Americano,33.5
TX-002689,CUST-033,2025-08-14 15:45:44,Breakfast Sandwich | Americano | Croissant | Salad,22.0
TX-002690,CUST-036,2025-08-14 17:55:05,Pasta | Muffin | Americano | Breakfast Sandwich,24.0
TX-002691,CUST-033,2025-08-14 18:22:33,Latte | Breakfast Sandwich | Cake Slice | Drip Coffee,19.0
